n_features,accuracy,w_precision,w_recall,w_f1score,predict_s
1,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
2,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
3,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
4,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
5,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
6,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
7,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
8,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
9,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
10,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
11,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
12,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
13,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
14,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
15,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
16,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
17,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
18,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
19,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
20,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
21,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
22,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
23,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
24,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
25,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
26,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
27,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
28,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
29,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
30,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
31,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
32,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
33,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
34,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
35,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
36,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
37,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
38,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
39,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
40,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
41,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
42,11.482254697286013,62.13751768811866,11.482254697286013,19.111940388307524,1681
43,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
44,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
